pyg_position,gdb9_sdf_row_zero_based,qm9_name,smiles_from_pyg,listed_as_uncharacterised,rdkit_failure
69914,71598,gdb_71599,[H]C([H])([H])[C@@]12C([H])([H])C([H])([H])[C@@]3([H])C14([H])OC234C([H])([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
69920,71604,gdb_71605,[H]O[C@@]12C([H])([H])C([H])([H])[C@@]3([H])C14([H])OC324C([H])([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
69921,71605,gdb_71606,[H]C1([H])O[C@]2(C([H])([H])[H])C34([H])OC23(C([H])([H])[H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
69945,71629,gdb_71630,[H]C1([H])C([H])([H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]4([H])C1([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
69947,71631,gdb_71632,[H]C1([H])OC([H])([H])[C@]2([H])C34([H])OC23(C([H])([H])[H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
70640,72328,gdb_72329,[H]C1=C([H])C234OC2([H])(C3([H])[H])[C@@]4(C([H])([H])[H])C1([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
70644,72332,gdb_72333,[H]O[C@]12C([H])([H])C([H])=C([H])C134OC23([H])C4([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
70692,72380,gdb_72381,[H]C1=C([H])[C@]2([H])C34([H])OC23([H])[C@@]4(C([H])([H])[H])C1([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
70693,72381,gdb_72382,[H][C+]1[NH2+][C@]2([H])C34([H])OC23([H])[C@@]4(C([H])([H])[H])N1[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
70696,72384,gdb_72385,[H][C+]1[NH2+][C@]2([H])C34([H])OC23([H])[C@@]4(C([H])([H])[H])O1,0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
70698,72386,gdb_72387,[H]O[C@]12C([H])([H])/C([H])=C(/[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
71599,73288,gdb_73289,[H]C([H])([H])[C@]12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C14([H])OC234[H],0,"Explicit valence for atom # 16 C, 5, is greater than permitted"
71601,73290,gdb_73291,[H]O[C@]12C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C14([H])OC234[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
71604,73293,gdb_73294,[H]C([H])([H])[C@]12OC([H])([H])[C@]3(C([H])([H])[H])C14([H])OC234[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
71628,73317,gdb_73318,[H]C([H])([H])[C@@]12C([H])([H])C([H])([H])C345OC3([H])([C@]14[H])[C@@]25[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
71633,73322,gdb_73323,[H]C([H])([H])[C@@]12OC([H])([H])C345OC3([H])([C@]14[H])[C@@]25[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
71636,73325,gdb_73326,[H]O[C@@]12C([H])([H])C([H])([H])C345OC3([H])([C@]14[H])[C@@]25[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
71846,73535,gdb_73536,[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])C34([H])OC23(C1([H])[H])C4([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
71850,73539,gdb_73540,[H]C([H])([H])[C@]12C([H])([H])OC([H])([H])C134OC23([H])C4([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
71853,73542,gdb_73543,[H]C1([H])O[C@]2(C([H])([H])[H])C34([H])OC23(C1([H])[H])C4([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
71856,73545,gdb_73546,[H]O[C@]12C([H])([H])C([H])([H])C([H])([H])C134OC23([H])C4([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
71860,73549,gdb_73550,[H]O[C@]12C([H])([H])OC([H])([H])C134OC23([H])C4([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
72006,73695,gdb_73696,[H]C1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]4(C([H])([H])[H])C1([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
72008,73697,gdb_73698,[H]C1([H])O[C@]2([H])C34([H])OC23([H])[C@@]4(C([H])([H])[H])C1([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
72011,73700,gdb_73701,[H]C1([H])OC([H])([H])[C@]2(C([H])([H])[H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72013,73702,gdb_73703,[H]C1([H])O[C@]2(C([H])([H])[H])C34([H])OC23([H])[C@@]4([H])C1([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
72019,73708,gdb_73709,[H]O[C@]12C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
72025,73714,gdb_73715,[H]O[C@]12C([H])([H])OC([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72131,73820,gdb_73821,[H]C([H])([H])C1=C(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72700,74389,gdb_74390,[H]C1=C(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
72703,74392,gdb_74393,[H]O[C@]12C([H])=C(C([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72836,74525,gdb_74526,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])C34([H])OC123C4([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72849,74538,gdb_74539,[H]C1=C(C([H])([H])[H])[C@]2([H])[C@@]3([H])C45([H])OC134[C@]25[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
72913,74602,gdb_74603,[H]C1=C(C([H])([H])[H])C234OC25([H])[C@]3([H])[C@]1([H])[C@]54[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
72944,74633,gdb_74634,[H]C1=C(C([H])([H])[H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
72947,74636,gdb_74637,[H]C1=C(C([H])([H])[H])C([H])([H])C234OC2([H])(C3([H])[H])[C@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
72956,74645,gdb_74646,[H]C1=C(C([H])([H])[H])[C@]2(C([H])([H])[H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72957,74646,gdb_74647,[H]O[C@]12C(C([H])([H])[H])=C([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72959,74648,gdb_74649,[H]O[C@]12C(N([H])[H])[NH2+][C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
72964,74653,gdb_74654,[H]/C1=C(\C([H])([H])[H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
72967,74656,gdb_74657,[H]C([H])([H])C1[NH2+][C@]2([H])C34([H])OC23([H])[C@@]4([H])O1,0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
72969,74658,gdb_74659,[H]N([H])C1[NH2+][C@]2([H])C34([H])OC23([H])[C@@]4([H])O1,0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
73563,75253,gdb_75254,[H]C1=C(C([H])([H])[H])[C@]2([H])C34([H])OC23(C1([H])[H])C4([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
73592,75282,gdb_75283,[H]C1=C(C([H])([H])[H])C234OC2([H])(C3([H])[H])[C@]4([H])C1([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
73596,75286,gdb_75287,[H]C1=C(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]4([H])C1([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
74761,76463,gdb_76464,[H]C([H])([H])[C@@]1([H])C2([C@@]1([H])C([H])([H])[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
74763,76465,gdb_76466,[H]O[C@@]1([H])C2([C@@]1([H])C([H])([H])[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
74765,76467,gdb_76468,[H]C([H])([H])[N@H+]1C2([C@@]1([H])C([H])([H])[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
74767,76469,gdb_76470,[H]O[C@@]1([H])C2([C@@]1([H])O[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
75098,76805,gdb_76806,[H]C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
75102,76809,gdb_76810,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]2([H])C34([H])OC123C4([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
75105,76812,gdb_76813,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])C234OC2([H])(C3([H])[H])[C@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
75108,76815,gdb_76816,[H]C([H])([H])[N@@H+]1[C@@]2([H])C34([H])OC23(C4([H])[H])[C@@]1([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
75110,76817,gdb_76818,[H]O[C@@]1([H])[C@@]([H])(O[H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
75676,77386,gdb_77387,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])C34([H])OC23([H])[C@]14C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
75679,77389,gdb_77390,[H]O[C@@]1([H])[C@]2(O[H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
75684,77394,gdb_77395,[H]C([H])([H])[C@]12[C@@]([H])(C([H])([H])[H])[C@]3(C([H])([H])[H])C14([H])OC234[H],0,"Explicit valence for atom # 16 C, 5, is greater than permitted"
75685,77395,gdb_77396,[H]O[C@]12[C@@]([H])(C([H])([H])[H])[C@]3(C([H])([H])[H])C14([H])OC234[H],0,"Explicit valence for atom # 14 C, 5, is greater than permitted"
75688,77398,gdb_77399,[H]O[C@]12[C@@]([H])(C([H])([H])[H])[C@]3(O[H])C14([H])OC234[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
75691,77401,gdb_77402,[H]C([H])([H])[NH+]1[C@]2(C([H])([H])[H])C34([H])OC23([H])[C@@]14C([H])([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
75694,77404,gdb_77405,[H]O[C@]12[C@@]([H])(O[H])[C@]3(O[H])C14([H])OC234[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
75791,77502,gdb_77503,[H]C([H])([H])C123OC1(C([H])([H])[H])([C@]2([H])C([H])([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
75830,77541,gdb_77542,[H]C([H])([H])[C@]1([H])C23(C#N)OC12(C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
75841,77552,gdb_77553,[H]C(=O)C123OC1(C([H])([H])[H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
76708,78420,gdb_78421,[H]C([H])([H])[C@]1([H])[C@@]2([H])[C@]3([H])C45([H])OC34([H])[C@@]5([H])[C@@]12[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
76710,78422,gdb_78423,[H]C([H])([H])[C@]1([H])[N@@H+]2[C@]3([H])C45([H])OC34([H])[C@@]5([H])[C@@]21[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
76713,78425,gdb_78426,[H]C([H])([H])[N@@H+]1[C@@]2([H])[C@]3([H])C45([H])OC34([H])[C@@]5([H])[C@@]12[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
76716,78428,gdb_78429,[H]O[C@]1([H])[C@@]2([H])[C@]3([H])C45([H])OC34([H])[C@@]5([H])[C@@]12[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
76800,78512,gdb_78513,[H]O[C@]1([H])[C@@]2([H])C34(C([H])([H])[H])OC23(C([H])([H])[H])[C@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
76804,78516,gdb_78517,[H]C([H])([H])C123OC14(C([H])([H])[H])[C@]2([H])[C@]([H])(C([H])([H])[H])[C@@]34[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
77658,79370,gdb_79371,[H]C#CC123OC14([H])[C@]2([H])[C@]([H])(C([H])([H])[H])[C@]43[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
77659,79371,gdb_79372,[H]C([H])([H])[C@@]1([H])[C@@]2([H])C34([H])OC23(C#N)[C@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
77672,79384,gdb_79385,[H]C#CC123OC14([H])[C@]2([H])[C@]([H])(O[H])[C@]43[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
77673,79385,gdb_79386,[H]O[C@@]1([H])[C@@]2([H])C34([H])OC23(C#N)[C@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77682,79394,gdb_79395,[H]O[C@]1([H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77683,79395,gdb_79396,[H]O[C@]1([H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14O[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77688,79400,gdb_79401,[H]C([H])([H])[C@@]1([H])[C@@]2([H])C34([H])OC23(C([H])([H])[H])[C@]14C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
77689,79401,gdb_79402,[H]O[C@@]12[C@@]([H])(C([H])([H])[H])[C@@]3([H])C14([H])OC324C([H])([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
77699,79411,gdb_79412,[H]C([H])([H])[C@]1([H])C(=O)C234OC2([H])(C3([H])[H])[C@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
77704,79416,gdb_79417,[H][N-]C1[N@H+](C([H])([H])[H])[C@@]2([H])C34([H])OC123C4([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
77705,79417,gdb_79418,[H]C([H])([H])N1C(=O)C234OC2([H])(C3([H])[H])[C@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
77708,79420,gdb_79421,[H]O[C@]1([H])C(=O)C234OC2([H])(C3([H])[H])[C@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77712,79424,gdb_79425,[H]C(=O)C123OC14([H])[C@]2([H])[C@]([H])(C([H])([H])[H])[C@]43[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
77716,79428,gdb_79429,[H]C(=O)C123OC14([H])[C@]2([H])[N@@H+](C([H])([H])[H])[C@]43[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
77719,79431,gdb_79432,[H]O[C@@]1([H])[C@@]2([H])C34([H])OC23(C([H])=O)[C@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77767,79479,gdb_79480,[H]C#C[C@]12[C@@]([H])(C([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
77768,79480,gdb_79481,[H]C([H])([H])[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14C#N,0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
77775,79487,gdb_79488,[H]C#C[C@]12[N@H+](C([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
77776,79488,gdb_79489,[H]C([H])([H])[N@@H+]1[C@]2([H])C34([H])OC23([H])[C@@]14C#N,0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
77783,79495,gdb_79496,[H]C#C[C@]12[C@@]([H])(O[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
77784,79496,gdb_79497,[H]O[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14C#N,0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77787,79499,gdb_79500,[H]C(=O)[C@]12[C@@]([H])(C([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
77791,79503,gdb_79504,[H]C(=O)[C@]12[N@H+](C([H])([H])[H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
77794,79506,gdb_79507,[H]O[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14C([H])=O,0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77797,79509,gdb_79510,[H]C([H])([H])[C@]1([H])C(=O)[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
77801,79513,gdb_79514,[H]C([H])([H])N1C(=O)[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
77804,79516,gdb_79517,[H]O[C@]1([H])C(=O)[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
77807,79519,gdb_79520,[H]C([H])([H])[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]4([H])[C@@]1([H])C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
77808,79520,gdb_79521,[H]O[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]4([H])[C@]1([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
77811,79523,gdb_79524,[H]O[C@@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]4([H])[C@@]1([H])O[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79081,80800,gdb_80801,[H]C#CC123OC1([H])([C@]2([H])C([H])([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
79083,80802,gdb_80803,[H]C([H])([H])[C@@]1([H])C23([H])OC12(C#N)[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79084,80803,gdb_80804,[H]N([H])[C@@]1([H])C23([H])OC12(C#N)[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
79085,80804,gdb_80805,[H]O[C@@]1([H])C23([H])OC12(C#N)[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79189,80908,gdb_80909,[H]C([H])([H])C1(C([H])([H])[H])C23([H])OC12(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
79207,80926,gdb_80927,[H]C1([H])C([H])([H])C12C13([H])OC21(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
79228,80947,gdb_80948,[H]C#C[C@@]1([H])C23([H])OC12(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
79229,80948,gdb_80949,[H]C([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])[H])[C@@]3([H])C#N,0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79245,80964,gdb_80965,[H]C(=O)[C@@]1([H])C23([H])OC12(C([H])([H])[H])[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
79326,81045,gdb_81046,[H]O[C@]1([H])C23([H])OC12(C(=O)C([H])([H])[H])C3([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79330,81049,gdb_81050,[H]C([H])([H])C(=O)C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79331,81050,gdb_81051,[H]N([H])C(=O)C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
79340,81059,gdb_81060,[H]O[C@]1([H])C23([H])OC12(C(=O)N([H])[H])C3([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79344,81066,gdb_81067,[H]C1([H])C([H])([H])C1([H])C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
79345,81067,gdb_81068,[H]N1C([H])([H])[C@]1([H])C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
79346,81068,gdb_81069,[H]C([H])([H])[C@@]1([H])C23([H])OC12([C@]1([H])OC1([H])[H])C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79358,81080,gdb_81081,[H]O[C@@]1([H])C23([H])OC12([C@]1([H])N([H])C1([H])[H])C3([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79359,81081,gdb_81082,[H]O[C@@]1([H])C23([H])OC12([C@]1([H])OC1([H])[H])C3([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79371,81093,gdb_81094,[H]C(=O)C123OC1([H])([C@]2([H])C([H])([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
79372,81094,gdb_81095,[H]O[C@@]1([H])C23([H])OC12(C([H])=O)[C@@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79401,81123,gdb_81124,[H]C#CC([H])([H])C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79404,81126,gdb_81127,[H]C([H])([H])[C@@]1([H])C23([H])OC12(C([H])([H])C#N)C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79409,81131,gdb_81132,[H]C#CC([H])([H])C123OC1([H])(C2([H])[H])[C@]3([H])O[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79412,81134,gdb_81135,[H]O[C@@]1([H])C23([H])OC12(C([H])([H])C#N)C3([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79454,81176,gdb_81177,[H]C(=O)C([H])([H])C123OC1([H])(C2([H])[H])[C@]3([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79464,81186,gdb_81187,[H]O[C@@]1([H])C23([H])OC12(C([H])([H])C([H])=O)C3([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79468,81190,gdb_81191,[H]C1=C([H])C234OC2([H])([C@]3([H])C([H])([H])[H])[C@]4([H])C1([H])[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79473,81195,gdb_81196,[H]O[C@@]1([H])C23([H])OC124C([H])=C([H])C([H])([H])[C@@]34[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79488,81211,gdb_81212,[H]O[C@@]1([H])C23([H])OC124C([H])([H])C(=O)[C@@]34[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79491,81214,gdb_81215,[H]C1=C([H])[C@@]2([H])C34([H])OC23(C1([H])[H])[C@@]4([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79494,81217,gdb_81218,[H]O[C@@]1([H])C23([H])OC124C([H])([H])C([H])=C([H])[C@@]34[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79516,81239,gdb_81240,[H]C1([H])C([H])([H])[C@@]2([H])C34([H])OC23(C1([H])[H])[C@@]4([H])C([H])([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
79517,81240,gdb_81241,[H]C1([H])O[C@@]2([H])C34([H])OC23(C1([H])[H])[C@@]4([H])C([H])([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79518,81241,gdb_81242,[H]C([H])([H])[C@@]1([H])C23([H])OC124C([H])([H])OC([H])([H])[C@@]34[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
79530,81253,gdb_81254,[H]O[C@@]1([H])C23([H])OC124C([H])([H])C([H])([H])C([H])([H])[C@@]34[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79532,81255,gdb_81256,[H]O[C@@]1([H])C23([H])OC124C([H])([H])OC([H])([H])[C@@]34[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
79766,81489,gdb_81490,[H]C#C[C@]1(C([H])([H])[H])C23([H])OC12([H])[C@@]3([H])O[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
