split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,dataset,model,rep,oof_folds_ok,task_model,task_dataset,task_rep,task_strategy
train_oof,legacy,0.4,0,7,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,8,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,9,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,10,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,11,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,12,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,13,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,14,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,15,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,16,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,17,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,18,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,19,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,20,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,21,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,22,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,23,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,24,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,25,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,26,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,27,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,28,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,29,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,30,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,31,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,32,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,33,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,34,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,35,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,36,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,37,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,38,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,39,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,40,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,41,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,42,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,43,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,44,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,45,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,46,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,47,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,48,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.4,0,49,1.0,,,0.4,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,0,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,1,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,2,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,3,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,4,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,5,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,6,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,7,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,8,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,9,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,10,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,11,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,12,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,13,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,14,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,15,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,16,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,17,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,18,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,19,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,20,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,21,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,22,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,23,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,24,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,25,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,26,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,27,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,28,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,29,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,30,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,31,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,32,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,33,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,34,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,35,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,36,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,37,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,38,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,39,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,40,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,41,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,42,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,43,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,44,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,45,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,46,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,47,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,48,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.5,0,49,1.0,,,0.5,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,0,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,1,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,2,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,3,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,4,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,5,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,6,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,7,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,8,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,9,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,10,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,11,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,12,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,13,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,14,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,15,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,16,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,17,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,18,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,19,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,20,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,21,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,22,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,23,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,24,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,25,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,26,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,27,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,28,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,29,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,30,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,31,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,32,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,33,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,34,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,35,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,36,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,37,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,38,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,39,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,40,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,41,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,42,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,43,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,44,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,45,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,46,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,47,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,48,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.6,0,49,1.0,,,0.6,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,0,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,1,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,2,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,3,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,4,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,5,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,6,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,7,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,8,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,9,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,10,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,11,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,12,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,13,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,14,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,15,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,16,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,17,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,18,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,19,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,20,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,21,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,22,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,23,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,24,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,25,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,26,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,27,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,28,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,29,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,30,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,31,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,32,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,33,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,34,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,35,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,36,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,37,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,38,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,39,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,40,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,41,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,42,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,43,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,44,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,45,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,46,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,47,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,48,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.7,0,49,1.0,,,0.7,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,0,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,1,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,2,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,3,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,4,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,5,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,6,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,7,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,8,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,9,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,10,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,11,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,12,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,13,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
train_oof,legacy,0.8,0,14,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,3.0,gp,logd,pdv,legacy
